,thermalZone.TAir,totalHeatingPower.y
475,292.20670470490404,2082.141364544268
476,291.2572553412689,1041.070682272134
477,290.2996663291162,0.0
478,289.3335363062452,0.0
479,289.1526659266803,0.0
480,289.03883754164656,0.0
481,288.93810673364953,0.0
482,288.8455376365098,0.0
483,288.75908257198523,0.0
484,288.67698548103704,0.0
485,288.5984988579663,0.0
486,288.52299736794816,0.0
487,288.4505828809661,0.0
488,288.3808955378379,0.0
489,288.31269283571885,0.0
490,288.24455707443815,0.0
491,288.1773569193311,0.0
492,288.11255230308393,0.0
493,288.05444463268947,0.0
494,288.006965483866,0.0
495,287.9644694271566,0.0
496,287.9190425355933,0.0
497,287.8628189760918,0.0
498,287.7952787133262,0.0
499,287.72425457382053,0.0
500,287.6590965429124,0.0
501,287.6054204923454,0.0
502,287.5576981892227,0.0
503,287.5119319956698,0.0
504,287.4649596332239,0.0
505,287.4144786100577,0.0
506,287.36113233908986,892.3462990904002
507,287.98812051805294,1784.6925981808004
508,288.6806996760526,2677.0388972712003
509,289.3942844262353,3569.3851963616007
510,290.1237373833795,4461.731495452001
511,290.8705793401922,5354.077794542401
512,291.6387924625294,6246.4240936328015
513,292.42669542576857,7138.770392723201
514,293.2277237231844,8031.116691813601
515,294.03928106314294,8923.462990904001
516,294.8614013432473,9815.809289994402
517,295.69394673196416,10708.155589084801
518,296.536555625154,11600.501888175202
519,297.3902062467462,12492.848187265603
520,298.25508098751567,12492.848187265603
521,298.4417742971216,12492.848187265603
522,298.5540650616832,12492.848187265603
523,298.6450875213841,12492.848187265603
524,298.7335812728051,12492.848187265603
525,298.8288535235847,12492.848187265603
526,298.923705380197,12492.848187265603
527,299.01469831443467,12492.848187265603
528,299.0993408173421,12492.848187265603
529,299.1752913065347,12492.848187265603
530,299.2429563347563,12492.848187265603
531,299.3059710329788,12492.848187265603
532,299.3687623838079,12492.848187265603
533,299.43289837988823,12492.848187265603
534,299.4943918359931,12492.848187265603
535,299.55266966002364,12492.848187265603
536,299.6081589023725,12492.848187265603
537,299.6609852546328,11600.501888175204
538,299.03043553310624,10708.155589084803
539,298.3335295486038,9815.809289994402
540,297.61593362233225,8923.462990904003
541,296.8830602766338,8031.116691813602
542,296.1365314390587,7138.770392723201
543,295.37759586182307,6246.4240936328015
544,294.60554927344543,5354.0777945424015
545,293.81786084761154,4461.731495452002
546,293.0116686529642,3569.385196361602
547,292.1946180517444,2677.0388972712008
548,291.3742619000183,1784.692598180801
549,290.55602492934617,892.3462990904012
550,289.73422547842387,0.0
551,288.90595657639915,0.0
552,288.7495232630438,0.0
553,288.645803910209,0.0
554,288.5475722933558,0.0
555,288.45514843870075,0.0
556,288.37317448418986,0.0
557,288.30313642141874,0.0
558,288.2386398682665,0.0
559,288.17751623920464,0.0
560,288.1196149642756,0.0
561,288.0642078825761,0.0
562,288.01127019740346,0.0
563,287.9605138161274,0.0
564,287.9116563651121,0.0
565,287.86326312898,0.0
566,287.8131941267761,0.0
567,287.7621983764643,0.0
568,287.711814517,0.0
569,287.66282582728826,0.0
570,287.614464636965,1388.0942430295113
571,288.6249270663098,2776.1884860590226
572,289.73403234359114,4164.282729088534
573,290.86824233113794,5552.376972118045
574,292.0177696768662,6940.471215147558
575,293.1839506315991,8328.565458177069
576,294.36948364030434,9716.65970120658
577,295.5748721353454,11104.75394423609
578,296.7979238902805,12492.848187265603
579,298.0373672057077,12492.848187265603
580,298.2343938611224,12492.848187265603
581,298.3486017409887,12492.848187265603
582,298.44883154525985,12492.848187265603
583,298.5414121072525,12492.848187265603
584,298.62800272122587,12492.848187265603
585,298.70923061626615,12492.848187265603
586,298.7859027674408,12492.848187265603
587,298.8586133226035,12492.848187265603
588,298.92792507906944,12492.848187265603
589,298.9845425506004,12492.848187265603
590,299.0139867477389,12492.848187265603
591,299.03218057351916,12492.848187265603
592,299.0617334076159,12492.848187265603
593,299.11355784089585,12492.848187265603
594,299.17014481138216,12492.848187265603
595,299.22649108575814,12492.848187265603
596,299.28130611476854,12492.848187265603
597,299.33418146760704,12492.848187265603
598,299.3858470377536,12492.848187265603
599,299.43633359200305,12492.848187265603
600,299.4853275610251,12492.848187265603
601,299.5282934811141,12492.848187265603
